AccountId,Name,New_partnershiptypeId,New_name
f227e530-53b6-dd11-b898-00188b804fcd,European Cultural Foundation,906900e6-adea-e011-b61f-001ec9e8f280,university/research centres
ff27e530-53b6-dd11-b898-00188b804fcd,Robert Bosch Stiftung GmbH,906900e6-adea-e011-b61f-001ec9e8f280,university/research centres
c7bdc44e-53b6-dd11-b898-00188b804fcd,Bill & Melinda Gates Foundation,906900e6-adea-e011-b61f-001ec9e8f280,university/research centres
f927e530-53b6-dd11-b898-00188b804fcd,Bernard van Leer Foundation,906900e6-adea-e011-b61f-001ec9e8f280,university/research centres
bfd0db36-53b6-dd11-b898-00188b804fcd,Third Sector Foundation of Turkey,906900e6-adea-e011-b61f-001ec9e8f280,university/research centres
1ddbd43c-53b6-dd11-b898-00188b804fcd,Carnegie UK Trust,906900e6-adea-e011-b61f-001ec9e8f280,university/research centres
51dbd43c-53b6-dd11-b898-00188b804fcd,Evens Foundation,906900e6-adea-e011-b61f-001ec9e8f280,university/research centres
81bec44e-53b6-dd11-b898-00188b804fcd,Big Lottery Fund,906900e6-adea-e011-b61f-001ec9e8f280,university/research centres
4528e530-53b6-dd11-b898-00188b804fcd,Rockefeller Brothers Fund,906900e6-adea-e011-b61f-001ec9e8f280,university/research centres
92dbd43c-53b6-dd11-b898-00188b804fcd,Fondazione Cassa di Risparmio di Padova e Rovigo,906900e6-adea-e011-b61f-001ec9e8f280,university/research centres
0028e530-53b6-dd11-b898-00188b804fcd,"Carlsberg Foundation, The",906900e6-adea-e011-b61f-001ec9e8f280,university/research centres

